cluster,cluster_name,word,frequency,where
2,Relationship Struggles,trust,20,Both
2,Relationship Struggles,separation,17,Both
2,Relationship Struggles,decline,16,Association
2,Relationship Struggles,patience,16,Both
2,Relationship Struggles,memories,15,Association
2,Relationship Struggles,respect,15,Both
2,Relationship Struggles,confidence,14,Both
2,Relationship Struggles,freedom,14,Both
2,Relationship Struggles,health decline,14,Both
2,Relationship Struggles,loss of mobility,14,Situation
2,Relationship Struggles,sleep,14,Both
2,Relationship Struggles,illness,12,Both
2,Relationship Struggles,loss of motivation,12,Both
2,Relationship Struggles,emotional,11,Both
2,Relationship Struggles,happiness,11,Both
2,Relationship Struggles,loss of autonomy,11,Situation
2,Relationship Struggles,lost emotional control,11,Situation
2,Relationship Struggles,faith,10,Both
2,Relationship Struggles,loss of trust,10,Both
2,Relationship Struggles,isolation,9,Association
2,Relationship Struggles,miscarriage,9,Both
2,Relationship Struggles,feelings,8,Both
2,Relationship Struggles,independence,8,Both
2,Relationship Struggles,loss of happiness,8,Situation
2,Relationship Struggles,lost my patience,8,Both
2,Relationship Struggles,lost my temper,8,Situation
2,Relationship Struggles,lost temper,8,Both
2,Relationship Struggles,betrayal of trust,7,Situation
2,Relationship Struggles,loss of health,7,Situation
2,Relationship Struggles,lost my mind,7,Situation
2,Relationship Struggles,mental health,7,Both
2,Relationship Struggles,nostalgia,7,Association
2,Relationship Struggles,parental loss,7,Situation
2,Relationship Struggles,personal loss,7,Both
2,Relationship Struggles,empty nest syndrome,6,Situation
2,Relationship Struggles,loss of faith,6,Both
2,Relationship Struggles,loss of freedom,6,Both
2,Relationship Struggles,lost physical ability,6,Situation
2,Relationship Struggles,lost sleep,6,Situation
2,Relationship Struggles,sanity,6,Both
2,Relationship Struggles,sickness,6,Both
2,Relationship Struggles,stability,6,Both
2,Relationship Struggles,betrayal,5,Both
2,Relationship Struggles,dignity,5,Association
2,Relationship Struggles,farewell,5,Both
2,Relationship Struggles,health loss,5,Both
2,Relationship Struggles,loss of identity,5,Both
2,Relationship Struggles,loss of youth,5,Situation
2,Relationship Struggles,lost health insurance,5,Situation
2,Relationship Struggles,lost my confidence,5,Both
2,Relationship Struggles,moving away,5,Both
2,Relationship Struggles,moving on,5,Association
2,Relationship Struggles,being alone,4,Association
2,Relationship Struggles,departure,4,Association
2,Relationship Struggles,health issues,4,Both
2,Relationship Struggles,health related,4,Both
2,Relationship Struggles,lack of motivation,4,Situation
2,Relationship Struggles,leaving,4,Association
2,Relationship Struggles,losing sleep,4,Both
2,Relationship Struggles,loss of confidence,4,Situation
2,Relationship Struggles,lost family respect,4,Situation
2,Relationship Struggles,lost good health,4,Situation
2,Relationship Struggles,lost interest,4,Situation
2,Relationship Struggles,lost personal freedom,4,Situation
2,Relationship Struggles,lost trust,4,Situation
2,Relationship Struggles,mental health loss,4,Situation
2,Relationship Struggles,moving,4,Both
2,Relationship Struggles,peace of mind,4,Both
2,Relationship Struggles,physical decline,4,Both
2,Relationship Struggles,belonging,3,Both
2,Relationship Struggles,child leaves home,3,Situation
2,Relationship Struggles,dementia,3,Both
2,Relationship Struggles,emotion,3,Association
2,Relationship Struggles,emotional loss,3,Both
2,Relationship Struggles,fear of loss,3,Situation
2,Relationship Struggles,feeling alone,3,Association
2,Relationship Struggles,going crazy,3,Association
2,Relationship Struggles,goodbye,3,Association
2,Relationship Struggles,health crisis,3,Situation
2,Relationship Struggles,lack of control,3,Both
2,Relationship Struggles,loss of control,3,Situation
2,Relationship Struggles,loss of interest,3,Situation
2,Relationship Struggles,loss of peace,3,Situation
2,Relationship Struggles,loss of respect,3,Both
2,Relationship Struggles,loss of self,3,Both
2,Relationship Struggles,loss of sleep,3,Both
2,Relationship Struggles,lost hip function,3,Situation
2,Relationship Struggles,lost motivation,3,Situation
2,Relationship Struggles,lost my happiness,3,Situation
2,Relationship Struggles,lost personal respect,3,Situation
2,Relationship Struggles,medical diagnosis,3,Situation
2,Relationship Struggles,muscle mass loss,3,Situation
2,Relationship Struggles,my health,3,Situation
2,Relationship Struggles,my temper,3,Situation
2,Relationship Struggles,partial blindness,3,Situation
2,Relationship Struggles,peace,3,Both
2,Relationship Struggles,poor physical health,3,Situation
2,Relationship Struggles,reputation,3,Both
2,Relationship Struggles,respect for someone,3,Situation
2,Relationship Struggles,safety,3,Situation
2,Relationship Struggles,self respect,3,Both
2,Relationship Struggles,self-esteem,3,Situation
2,Relationship Struggles,social isolation,3,Situation
2,Relationship Struggles,vision,3,Both
2,Relationship Struggles,aging,2,Both
2,Relationship Struggles,aging and decline,2,Situation
2,Relationship Struggles,calm,2,Both
2,Relationship Struggles,cherish,2,Association
2,Relationship Struggles,child leaving home,2,Situation
2,Relationship Struggles,child moved away,2,Situation
2,Relationship Struggles,child moved out,2,Situation
2,Relationship Struggles,childhood home loss,2,Situation
2,Relationship Struggles,children leaving home,2,Both
2,Relationship Struggles,curiosity,2,Association
2,Relationship Struggles,delayed medical attention,2,Situation
2,Relationship Struggles,departed,2,Association
2,Relationship Struggles,detachment,2,Association
2,Relationship Struggles,disability,2,Association
2,Relationship Struggles,dreams,2,Association
2,Relationship Struggles,ego,2,Association
2,Relationship Struggles,emotional attachment,2,Association
2,Relationship Struggles,empty nest,2,Situation
2,Relationship Struggles,failed life goal,2,Situation
2,Relationship Struggles,fitness,2,Situation
2,Relationship Struggles,forced to move,2,Situation
2,Relationship Struggles,freedoms,2,Association
2,Relationship Struggles,health declined,2,Situation
2,Relationship Struggles,health issue,2,Situation
2,Relationship Struggles,health problem,2,Situation
2,Relationship Struggles,health related loss,2,Both
2,Relationship Struggles,hobby,2,Situation
2,Relationship Struggles,humbled,2,Association
2,Relationship Struggles,identity loss,2,Situation
2,Relationship Struggles,job security,2,Situation
2,Relationship Struggles,lack of rest,2,Situation
2,Relationship Struggles,leave,2,Association
2,Relationship Struggles,leaving family behind,2,Situation
2,Relationship Struggles,leaving home,2,Association
2,Relationship Struggles,leaving home behind,2,Situation
2,Relationship Struggles,losing health.,2,Both
2,Relationship Struggles,losing mental health,2,Situation
2,Relationship Struggles,losing my health,2,Situation
2,Relationship Struggles,losing my mind,2,Situation
2,Relationship Struggles,losing my temper,2,Both
2,Relationship Struggles,losing patience,2,Both
2,Relationship Struggles,losing physical ability,2,Situation
2,Relationship Struggles,loss of ability,2,Situation
2,Relationship Struggles,loss of dignity,2,Both
2,Relationship Struggles,loss of drive,2,Situation
2,Relationship Struggles,loss of energy,2,Situation
2,Relationship Struggles,loss of independence,2,Situation
2,Relationship Struggles,loss of intimacy,2,Situation
2,Relationship Struggles,loss of optimism,2,Situation
2,Relationship Struggles,loss of patience,2,Situation
2,Relationship Struggles,loss of self-assurance,2,Situation
2,Relationship Struggles,loss of self-esteem,2,Both
2,Relationship Struggles,loss of strength,2,Situation
2,Relationship Struggles,lost a doctor,2,Situation
2,Relationship Struggles,lost childhood innocence,2,Situation
2,Relationship Struggles,lost confidence,2,Situation
2,Relationship Struggles,lost dignity,2,Situation
2,Relationship Struggles,lost enthusiasm,2,Situation
2,Relationship Struggles,lost faith,2,Situation
2,Relationship Struggles,lost family time,2,Situation
2,Relationship Struggles,lost family trust,2,Situation
2,Relationship Struggles,lost health coverage,2,Situation
2,Relationship Struggles,lost his freedom,2,Situation
2,Relationship Struggles,lost life purpose,2,Situation
2,Relationship Struggles,lost mental support,2,Situation
2,Relationship Struggles,lost mobility,2,Situation
2,Relationship Struggles,lost my motivation,2,Situation
2,Relationship Struggles,lost my youth,2,Situation
2,Relationship Struggles,lost parenting time,2,Situation
2,Relationship Struggles,lost patience,2,Situation
2,Relationship Struggles,lost personal confidence,2,Situation
2,Relationship Struggles,lost physical mobility,2,Situation
2,Relationship Struggles,lost respect,2,Situation
2,Relationship Struggles,low self esteem,2,Both
2,Relationship Struggles,lower self esteem,2,Association
2,Relationship Struggles,mental,2,Association
2,Relationship Struggles,mental focus lost,2,Situation
2,Relationship Struggles,mental loss,2,Both
2,Relationship Struggles,missed childhood moments,2,Situation
2,Relationship Struggles,missed dream home,2,Situation
2,Relationship Struggles,mother's mental decline,2,Situation
2,Relationship Struggles,my freedom,2,Situation
2,Relationship Struggles,nostalgic,2,Association
2,Relationship Struggles,not in control,2,Association
2,Relationship Struggles,passion,2,Situation
2,Relationship Struggles,remembering,2,Association
2,Relationship Struggles,remembrance,2,Association
2,Relationship Struggles,self confidence,2,Both
2,Relationship Struggles,sense of loss,2,Association
2,Relationship Struggles,sleep deprivation,2,Situation
2,Relationship Struggles,slipping,2,Association
2,Relationship Struggles,solace,2,Association
2,Relationship Struggles,something you love,2,Association
2,Relationship Struggles,vision loss,2,Situation
2,Relationship Struggles,wistful,2,Association
2,Relationship Struggles,yearning,2,Association
2,Relationship Struggles,1.emotional losses,1,Association
2,Relationship Struggles,a broken spirit,1,Association
2,Relationship Struggles,a loss is someone important is gone from your life forever.  you are experiencing a painful feeling of loss.,1,Association
2,Relationship Struggles,a mother loses her baby in the 5th month,1,Association
2,Relationship Struggles,a new long term illness,1,Association
2,Relationship Struggles,a part of yourself and personality no longer is there,1,Association
2,Relationship Struggles,a person gone from your life,1,Association
2,Relationship Struggles,a person leaving your life,1,Association
2,Relationship Struggles,a person you looked forward to seeing is not there anymore and it's a sad emptiness inside.,1,Association
2,Relationship Struggles,a severe health crisis,1,Association
2,Relationship Struggles,ability to exercise,1,Situation
2,Relationship Struggles,ability to perform physically as i have in the past,1,Association
2,Relationship Struggles,absence of comfort,1,Association
2,Relationship Struggles,adult child situation,1,Situation
2,Relationship Struggles,aging and loss,1,Situation
2,Relationship Struggles,aging father struggles,1,Situation
2,Relationship Struggles,aging health decline,1,Situation
2,Relationship Struggles,aging relationship loss,1,Situation
2,Relationship Struggles,aging situation,1,Situation
2,Relationship Struggles,alcohol addiction loss,1,Situation
2,Relationship Struggles,alone and afraid,1,Association
2,Relationship Struggles,alone/sadness,1,Association
2,Relationship Struggles,alzheimer's,1,Situation
2,Relationship Struggles,ambition,1,Association
2,Relationship Struggles,ambitions,1,Situation
2,Relationship Struggles,amputation,1,Association
2,Relationship Struggles,apart,1,Association
2,Relationship Struggles,appreciation,1,Association
2,Relationship Struggles,attachment,1,Association
2,Relationship Struggles,autonomy,1,Association
2,Relationship Struggles,bad health,1,Situation
2,Relationship Struggles,bad health news,1,Situation
2,Relationship Struggles,be patient with yourself,1,Association
2,Relationship Struggles,became diabetic,1,Situation
2,Relationship Struggles,bee population decline,1,Situation
2,Relationship Struggles,being angry and loosing it.,1,Association
2,Relationship Struggles,being forced to leave home,1,Association
2,Relationship Struggles,being isolated,1,Association
2,Relationship Struggles,being sober,1,Situation
2,Relationship Struggles,being without someone,1,Association
2,Relationship Struggles,belief,1,Association
2,Relationship Struggles,beliefs,1,Association
2,Relationship Struggles,believe in you,1,Association
2,Relationship Struggles,benefits - health,1,Situation
2,Relationship Struggles,betrayal and isolation,1,Situation
2,Relationship Struggles,betrayal by family,1,Situation
2,Relationship Struggles,betrayal by loved,1,Situation
2,Relationship Struggles,betrayal by sibling,1,Situation
2,Relationship Struggles,betrayal ends friendship,1,Situation
2,Relationship Struggles,betrayal of faith,1,Situation
2,Relationship Struggles,betrayed best friend,1,Situation
